#:m      eta      Q
0.014850 0.757350 -0.076047 
0.024750 0.757350 -0.076053 
0.034650 0.757350 -0.076063 
0.044550 0.757350 -0.076078 
0.054450 0.757350 -0.076097 
0.064350 0.757350 -0.076120 
0.074250 0.757350 -0.076147 
0.084150 0.757350 -0.076179 
0.094050 0.757350 -0.076215 
0.103950 0.757350 -0.076255 
0.113850 0.757350 -0.076299 
0.123750 0.757350 -0.076348 
0.133650 0.757350 -0.076402 
0.143550 0.757350 -0.076460 
0.153450 0.757350 -0.076522 
0.163350 0.757350 -0.076590 
0.173250 0.757350 -0.076662 
0.183150 0.757350 -0.076739 
0.193050 0.757350 -0.076820 
0.202950 0.757350 -0.076907 
0.212850 0.757350 -0.076999 
0.222750 0.757350 -0.077096 
0.232650 0.757350 -0.077199 
0.242550 0.757350 -0.077306 
0.252450 0.757350 -0.077420 
0.262350 0.757350 -0.077539 
0.272250 0.757350 -0.077664 
0.282150 0.757350 -0.077795 
0.292050 0.757350 -0.077933 
0.301950 0.757350 -0.078076 
0.311850 0.757350 -0.078227 
0.321750 0.757350 -0.078384 
0.331650 0.757350 -0.078548 
0.341550 0.757350 -0.078720 
0.351450 0.757350 -0.078899 
0.361350 0.757350 -0.079086 
0.371250 0.757350 -0.079281 
0.381150 0.757350 -0.079485 
0.391050 0.757350 -0.079698 
0.400950 0.757350 -0.079919 
0.410850 0.757350 -0.080151 
0.420750 0.757350 -0.080393 
0.430650 0.757350 -0.080645 
0.440550 0.757350 -0.080909 
0.450450 0.757350 -0.081184 
0.460350 0.757350 -0.081471 
0.470250 0.757350 -0.081772 
0.480150 0.757350 -0.082087 
0.490050 0.757350 -0.082416 
0.499950 0.757350 -0.082760 
0.509850 0.757350 -0.083121 
0.519750 0.757350 -0.083500 
0.529650 0.757350 -0.083897 
0.539550 0.757350 -0.084315 
0.549450 0.757350 -0.084753 
0.559350 0.757350 -0.085216 
0.569250 0.757350 -0.085702 
0.579150 0.757350 -0.086216 
0.589050 0.757350 -0.086760 
0.598950 0.757350 -0.087334 
0.608850 0.757350 -0.087944 
0.618750 0.757350 -0.088591 
0.628650 0.757350 -0.089280 
0.638550 0.757350 -0.090014 
0.648450 0.757350 -0.090799 
0.658350 0.757350 -0.091640 
0.668250 0.757350 -0.092544 
0.678150 0.757350 -0.093516 
0.688050 0.757350 -0.094568 
0.697950 0.757350 -0.095707 
0.707850 0.757350 -0.096947 
0.717750 0.757350 -0.098301 
0.727650 0.757350 -0.099786 
0.737550 0.757350 -0.101422 
0.747450 0.757350 -0.103235 
0.757350 0.757350 -0.105254 
0.767250 0.757350 -0.107517 
0.777150 0.757350 -0.110073 
0.787050 0.757350 -0.112983 
0.796950 0.757350 -0.116327 
0.806850 0.757350 -0.120213 
0.816750 0.757350 -0.124787 
0.826650 0.757350 -0.130256 
0.836550 0.757350 -0.136911 
0.846450 0.757350 -0.145167 
0.856350 0.757350 -0.154401 
0.866250 0.757350 -0.157841 
0.876150 0.757350 0.000000 
0.886050 0.757350 0.000000 
0.895950 0.757350 0.000000 
0.905850 0.757350 0.000000 
0.915750 0.757350 0.000000 
0.925650 0.757350 0.000000 
0.935550 0.757350 0.000000 
0.945450 0.757350 0.000000 
0.955350 0.757350 0.000000 
0.965250 0.757350 0.000000 
0.975150 0.757350 0.000000 
0.985050 0.757350 0.000000 

0.004950 0.767250 -0.074675 
0.014850 0.767250 -0.074677 
0.024750 0.767250 -0.074683 
0.034650 0.767250 -0.074692 
0.044550 0.767250 -0.074706 
0.054450 0.767250 -0.074723 
0.064350 0.767250 -0.074744 
0.074250 0.767250 -0.074770 
0.084150 0.767250 -0.074799 
0.094050 0.767250 -0.074832 
0.103950 0.767250 -0.074869 
0.113850 0.767250 -0.074910 
0.123750 0.767250 -0.074955 
0.133650 0.767250 -0.075004 
0.143550 0.767250 -0.075057 
0.153450 0.767250 -0.075115 
0.163350 0.767250 -0.075177 
0.173250 0.767250 -0.075243 
0.183150 0.767250 -0.075314 
0.193050 0.767250 -0.075389 
0.202950 0.767250 -0.075469 
0.212850 0.767250 -0.075553 
0.222750 0.767250 -0.075642 
0.232650 0.767250 -0.075736 
0.242550 0.767250 -0.075836 
0.252450 0.767250 -0.075940 
0.262350 0.767250 -0.076049 
0.272250 0.767250 -0.076164 
0.282150 0.767250 -0.076285 
0.292050 0.767250 -0.076411 
0.301950 0.767250 -0.076543 
0.311850 0.767250 -0.076681 
0.321750 0.767250 -0.076825 
0.331650 0.767250 -0.076976 
0.341550 0.767250 -0.077133 
0.351450 0.767250 -0.077298 
0.361350 0.767250 -0.077469 
0.371250 0.767250 -0.077648 
0.381150 0.767250 -0.077835 
0.391050 0.767250 -0.078030 
0.400950 0.767250 -0.078233 
0.410850 0.767250 -0.078445 
0.420750 0.767250 -0.078666 
0.430650 0.767250 -0.078897 
0.440550 0.767250 -0.079138 
0.450450 0.767250 -0.079390 
0.460350 0.767250 -0.079653 
0.470250 0.767250 -0.079928 
0.480150 0.767250 -0.080215 
0.490050 0.767250 -0.080515 
0.499950 0.767250 -0.080830 
0.509850 0.767250 -0.081159 
0.519750 0.767250 -0.081504 
0.529650 0.767250 -0.081867 
0.539550 0.767250 -0.082247 
0.549450 0.767250 -0.082647 
0.559350 0.767250 -0.083067 
0.569250 0.767250 -0.083510 
0.579150 0.767250 -0.083977 
0.589050 0.767250 -0.084471 
0.598950 0.767250 -0.084993 
0.608850 0.767250 -0.085546 
0.618750 0.767250 -0.086132 
0.628650 0.767250 -0.086757 
0.638550 0.767250 -0.087421 
0.648450 0.767250 -0.088132 
0.658350 0.767250 -0.088892 
0.668250 0.767250 -0.089707 
0.678150 0.767250 -0.090585 
0.688050 0.767250 -0.091533 
0.697950 0.767250 -0.092559 
0.707850 0.767250 -0.093674 
0.717750 0.767250 -0.094891 
0.727650 0.767250 -0.096224 
0.737550 0.767250 -0.097690 
0.747450 0.767250 -0.099313 
0.757350 0.767250 -0.101117 
0.767250 0.767250 -0.103136 
0.777150 0.767250 -0.105412 
0.787050 0.767250 -0.107996 
0.796950 0.767250 -0.110959 
0.806850 0.767250 -0.114390 
0.816750 0.767250 -0.118413 
0.826650 0.767250 -0.123200 
0.836550 0.767250 -0.128990 
0.846450 0.767250 -0.136129 
0.856350 0.767250 -0.145010 
0.866250 0.767250 -0.151158 
0.876150 0.767250 0.000000 
0.886050 0.767250 0.000000 
0.895950 0.767250 0.000000 
0.905850 0.767250 0.000000 
0.915750 0.767250 0.000000 
0.925650 0.767250 0.000000 
0.935550 0.767250 0.000000 
0.945450 0.767250 0.000000 
0.955350 0.767250 0.000000 
0.965250 0.767250 0.000000 
0.975150 0.767250 0.000000 
0.985050 0.767250 0.000000 

0.004950 0.777150 -0.073149 
0.014850 0.777150 -0.073151 
0.024750 0.777150 -0.073156 
0.034650 0.777150 -0.073165 
0.044550 0.777150 -0.073177 
0.054450 0.777150 -0.073193 
0.064350 0.777150 -0.073213 
0.074250 0.777150 -0.073236 
0.084150 0.777150 -0.073262 
0.094050 0.777150 -0.073293 
0.103950 0.777150 -0.073327 
0.113850 0.777150 -0.073364 
0.123750 0.777150 -0.073406 
0.133650 0.777150 -0.073451 
0.143550 0.777150 -0.073500 
0.153450 0.777150 -0.073552 
0.163350 0.777150 -0.073609 
0.173250 0.777150 -0.073670 
0.183150 0.777150 -0.073735 
0.193050 0.777150 -0.073804 
0.202950 0.777150 -0.073877 
0.212850 0.777150 -0.073954 
0.222750 0.777150 -0.074036 
0.232650 0.777150 -0.074122 
0.242550 0.777150 -0.074213 
0.252450 0.777150 -0.074309 
0.262350 0.777150 -0.074409 
0.272250 0.777150 -0.074514 
0.282150 0.777150 -0.074624 
0.292050 0.777150 -0.074740 
0.301950 0.777150 -0.074860 
0.311850 0.777150 -0.074987 
0.321750 0.777150 -0.075119 
0.331650 0.777150 -0.075257 
0.341550 0.777150 -0.075401 
0.351450 0.777150 -0.075551 
0.361350 0.777150 -0.075708 
0.371250 0.777150 -0.075871 
0.381150 0.777150 -0.076042 
0.391050 0.777150 -0.076220 
0.400950 0.777150 -0.076405 
0.410850 0.777150 -0.076599 
0.420750 0.777150 -0.076801 
0.430650 0.777150 -0.077011 
0.440550 0.777150 -0.077231 
0.450450 0.777150 -0.077461 
0.460350 0.777150 -0.077700 
0.470250 0.777150 -0.077950 
0.480150 0.777150 -0.078212 
0.490050 0.777150 -0.078485 
0.499950 0.777150 -0.078772 
0.509850 0.777150 -0.079071 
0.519750 0.777150 -0.079385 
0.529650 0.777150 -0.079714 
0.539550 0.777150 -0.080060 
0.549450 0.777150 -0.080422 
0.559350 0.777150 -0.080804 
0.569250 0.777150 -0.081206 
0.579150 0.777150 -0.081629 
0.589050 0.777150 -0.082076 
0.598950 0.777150 -0.082548 
0.608850 0.777150 -0.083049 
0.618750 0.777150 -0.083579 
0.628650 0.777150 -0.084143 
0.638550 0.777150 -0.084743 
0.648450 0.777150 -0.085383 
0.658350 0.777150 -0.086069 
0.668250 0.777150 -0.086803 
0.678150 0.777150 -0.087593 
0.688050 0.777150 -0.088445 
0.697950 0.777150 -0.089366 
0.707850 0.777150 -0.090366 
0.717750 0.777150 -0.091456 
0.727650 0.777150 -0.092649 
0.737550 0.777150 -0.093960 
0.747450 0.777150 -0.095408 
0.757350 0.777150 -0.097016 
0.767250 0.777150 -0.098813 
0.777150 0.777150 -0.100834 
0.787050 0.777150 -0.103124 
0.796950 0.777150 -0.105742 
0.806850 0.777150 -0.108766 
0.816750 0.777150 -0.112297 
0.826650 0.777150 -0.116480 
0.836550 0.777150 -0.121511 
0.846450 0.777150 -0.127673 
0.856350 0.777150 -0.135354 
0.866250 0.777150 -0.143559 
0.876150 0.777150 -0.150475 
0.886050 0.777150 0.000000 
0.895950 0.777150 0.000000 
0.905850 0.777150 0.000000 
0.915750 0.777150 0.000000 
0.925650 0.777150 0.000000 
0.935550 0.777150 0.000000 
0.945450 0.777150 0.000000 
0.955350 0.777150 0.000000 
0.965250 0.777150 0.000000 
0.975150 0.777150 0.000000 
0.985050 0.777150 0.000000 

0.004950 0.787050 -0.071467 
0.014850 0.787050 -0.071468 
0.024750 0.787050 -0.071473 
0.034650 0.787050 -0.071481 
0.044550 0.787050 -0.071493 
0.054450 0.787050 -0.071507 
0.064350 0.787050 -0.071525 
0.074250 0.787050 -0.071546 
0.084150 0.787050 -0.071570 
0.094050 0.787050 -0.071598 
0.103950 0.787050 -0.071629 
0.113850 0.787050 -0.071663 
0.123750 0.787050 -0.071701 
0.133650 0.787050 -0.071742 
0.143550 0.787050 -0.071787 
0.153450 0.787050 -0.071835 
0.163350 0.787050 -0.071887 
0.173250 0.787050 -0.071943 
0.183150 0.787050 -0.072002 
0.193050 0.787050 -0.072065 
0.202950 0.787050 -0.072132 
0.212850 0.787050 -0.072202 
0.222750 0.787050 -0.072277 
0.232650 0.787050 -0.072356 
0.242550 0.787050 -0.072439 
0.252450 0.787050 -0.072526 
0.262350 0.787050 -0.072617 
0.272250 0.787050 -0.072713 
0.282150 0.787050 -0.072814 
0.292050 0.787050 -0.072919 
0.301950 0.787050 -0.073029 
0.311850 0.787050 -0.073145 
0.321750 0.787050 -0.073265 
0.331650 0.787050 -0.073391 
0.341550 0.787050 -0.073522 
0.351450 0.787050 -0.073659 
0.361350 0.787050 -0.073801 
0.371250 0.787050 -0.073950 
0.381150 0.787050 -0.074106 
0.391050 0.787050 -0.074268 
0.400950 0.787050 -0.074436 
0.410850 0.787050 -0.074612 
0.420750 0.787050 -0.074796 
0.430650 0.787050 -0.074988 
0.440550 0.787050 -0.075187 
0.450450 0.787050 -0.075396 
0.460350 0.787050 -0.075613 
0.470250 0.787050 -0.075841 
0.480150 0.787050 -0.076078 
0.490050 0.787050 -0.076326 
0.499950 0.787050 -0.076586 
0.509850 0.787050 -0.076857 
0.519750 0.787050 -0.077141 
0.529650 0.787050 -0.077439 
0.539550 0.787050 -0.077752 
0.549450 0.787050 -0.078080 
0.559350 0.787050 -0.078425 
0.569250 0.787050 -0.078788 
0.579150 0.787050 -0.079171 
0.589050 0.787050 -0.079574 
0.598950 0.787050 -0.080000 
0.608850 0.787050 -0.080451 
0.618750 0.787050 -0.080929 
0.628650 0.787050 -0.081437 
0.638550 0.787050 -0.081977 
0.648450 0.787050 -0.082553 
0.658350 0.787050 -0.083168 
0.668250 0.787050 -0.083827 
0.678150 0.787050 -0.084536 
0.688050 0.787050 -0.085299 
0.697950 0.787050 -0.086124 
0.707850 0.787050 -0.087018 
0.717750 0.787050 -0.087992 
0.727650 0.787050 -0.089056 
0.737550 0.787050 -0.090224 
0.747450 0.787050 -0.091513 
0.757350 0.787050 -0.092942 
0.767250 0.787050 -0.094535 
0.777150 0.787050 -0.096325 
0.787050 0.787050 -0.098348 
0.796950 0.787050 -0.100656 
0.806850 0.787050 -0.103313 
0.816750 0.787050 -0.106406 
0.826650 0.787050 -0.110052 
0.836550 0.787050 -0.114416 
0.846450 0.787050 -0.119727 
0.856350 0.787050 -0.126304 
0.866250 0.787050 -0.134434 
0.876150 0.787050 -0.134019 
0.886050 0.787050 0.000000 
0.895950 0.787050 0.000000 
0.905850 0.787050 0.000000 
0.915750 0.787050 0.000000 
0.925650 0.787050 0.000000 
0.935550 0.787050 0.000000 
0.945450 0.787050 0.000000 
0.955350 0.787050 0.000000 
0.965250 0.787050 0.000000 
0.975150 0.787050 0.000000 
0.985050 0.787050 0.000000 

0.004950 0.796950 -0.069629 
0.014850 0.796950 -0.069630 
0.024750 0.796950 -0.069634 
0.034650 0.796950 -0.069642 
0.044550 0.796950 -0.069652 
0.054450 0.796950 -0.069665 
0.064350 0.796950 -0.069681 
0.074250 0.796950 -0.069701 
0.084150 0.796950 -0.069723 
0.094050 0.796950 -0.069748 
0.103950 0.796950 -0.069776 
0.113850 0.796950 -0.069808 
0.123750 0.796950 -0.069842 
0.133650 0.796950 -0.069880 
0.143550 0.796950 -0.069920 
0.153450 0.796950 -0.069964 
0.163350 0.796950 -0.070012 
0.173250 0.796950 -0.070062 
0.183150 0.796950 -0.070116 
0.193050 0.796950 -0.070173 
0.202950 0.796950 -0.070234 
0.212850 0.796950 -0.070298 
0.222750 0.796950 -0.070366 
0.232650 0.796950 -0.070438 
0.242550 0.796950 -0.070513 
0.252450 0.796950 -0.070593 
0.262350 0.796950 -0.070676 
0.272250 0.796950 -0.070763 
0.282150 0.796950 -0.070855 
0.292050 0.796950 -0.070950 
0.301950 0.796950 -0.071050 
0.311850 0.796950 -0.071155 
0.321750 0.796950 -0.071264 
0.331650 0.796950 -0.071379 
0.341550 0.796950 -0.071498 
0.351450 0.796950 -0.071622 
0.361350 0.796950 -0.071751 
0.371250 0.796950 -0.071887 
0.381150 0.796950 -0.072027 
0.391050 0.796950 -0.072174 
0.400950 0.796950 -0.072327 
0.410850 0.796950 -0.072487 
0.420750 0.796950 -0.072653 
0.430650 0.796950 -0.072827 
0.440550 0.796950 -0.073008 
0.450450 0.796950 -0.073196 
0.460350 0.796950 -0.073393 
0.470250 0.796950 -0.073599 
0.480150 0.796950 -0.073813 
0.490050 0.796950 -0.074038 
0.499950 0.796950 -0.074272 
0.509850 0.796950 -0.074517 
0.519750 0.796950 -0.074774 
0.529650 0.796950 -0.075043 
0.539550 0.796950 -0.075325 
0.549450 0.796950 -0.075621 
0.559350 0.796950 -0.075931 
0.569250 0.796950 -0.076258 
0.579150 0.796950 -0.076602 
0.589050 0.796950 -0.076965 
0.598950 0.796950 -0.077348 
0.608850 0.796950 -0.077754 
0.618750 0.796950 -0.078183 
0.628650 0.796950 -0.078638 
0.638550 0.796950 -0.079122 
0.648450 0.796950 -0.079638 
0.658350 0.796950 -0.080189 
0.668250 0.796950 -0.080778 
0.678150 0.796950 -0.081411 
0.688050 0.796950 -0.082093 
0.697950 0.796950 -0.082828 
0.707850 0.796950 -0.083625 
0.717750 0.796950 -0.084492 
0.727650 0.796950 -0.085438 
0.737550 0.796950 -0.086475 
0.747450 0.796950 -0.087618 
0.757350 0.796950 -0.088883 
0.767250 0.796950 -0.090292 
0.777150 0.796950 -0.091871 
0.787050 0.796950 -0.093653 
0.796950 0.796950 -0.095681 
0.806850 0.796950 -0.098008 
0.816750 0.796950 -0.100709 
0.826650 0.796950 -0.103879 
0.836550 0.796950 -0.107655 
0.846450 0.796950 -0.112221 
0.856350 0.796950 -0.117838 
0.866250 0.796950 -0.124815 
0.876150 0.796950 -0.125421 
0.886050 0.796950 -0.124414 
0.895950 0.796950 0.000000 
0.905850 0.796950 0.000000 
0.915750 0.796950 0.000000 
0.925650 0.796950 0.000000 
0.935550 0.796950 0.000000 
0.945450 0.796950 0.000000 
0.955350 0.796950 0.000000 
0.965250 0.796950 0.000000 
0.975150 0.796950 0.000000 
0.985050 0.796950 0.000000 

0.004950 0.806850 -0.067636 
0.014850 0.806850 -0.067637 
0.024750 0.806850 -0.067641 
0.034650 0.806850 -0.067648 
0.044550 0.806850 -0.067657 
0.054450 0.806850 -0.067669 
0.064350 0.806850 -0.067684 
0.074250 0.806850 -0.067701 
0.084150 0.806850 -0.067722 
0.094050 0.806850 -0.067744 
0.103950 0.806850 -0.067770 
0.113850 0.806850 -0.067799 
0.123750 0.806850 -0.067830 
0.133650 0.806850 -0.067864 
0.143550 0.806850 -0.067901 
0.153450 0.806850 -0.067941 
0.163350 0.806850 -0.067984 
0.173250 0.806850 -0.068029 
0.183150 0.806850 -0.068078 
0.193050 0.806850 -0.068130 
0.202950 0.806850 -0.068185 
0.212850 0.806850 -0.068244 
0.222750 0.806850 -0.068305 
0.232650 0.806850 -0.068370 
0.242550 0.806850 -0.068439 
0.252450 0.806850 -0.068511 
0.262350 0.806850 -0.068586 
0.272250 0.806850 -0.068665 
0.282150 0.806850 -0.068748 
0.292050 0.806850 -0.068835 
0.301950 0.806850 -0.068925 
0.311850 0.806850 -0.069020 
0.321750 0.806850 -0.069119 
0.331650 0.806850 -0.069222 
0.341550 0.806850 -0.069330 
0.351450 0.806850 -0.069442 
0.361350 0.806850 -0.069559 
0.371250 0.806850 -0.069681 
0.381150 0.806850 -0.069809 
0.391050 0.806850 -0.069941 
0.400950 0.806850 -0.070080 
0.410850 0.806850 -0.070224 
0.420750 0.806850 -0.070374 
0.430650 0.806850 -0.070530 
0.440550 0.806850 -0.070693 
0.450450 0.806850 -0.070864 
0.460350 0.806850 -0.071041 
0.470250 0.806850 -0.071226 
0.480150 0.806850 -0.071419 
0.490050 0.806850 -0.071621 
0.499950 0.806850 -0.071832 
0.509850 0.806850 -0.072053 
0.519750 0.806850 -0.072283 
0.529650 0.806850 -0.072525 
0.539550 0.806850 -0.072778 
0.549450 0.806850 -0.073044 
0.559350 0.806850 -0.073323 
0.569250 0.806850 -0.073616 
0.579150 0.806850 -0.073924 
0.589050 0.806850 -0.074249 
0.598950 0.806850 -0.074592 
0.608850 0.806850 -0.074955 
0.618750 0.806850 -0.075339 
0.628650 0.806850 -0.075745 
0.638550 0.806850 -0.076178 
0.648450 0.806850 -0.076638 
0.658350 0.806850 -0.077129 
0.668250 0.806850 -0.077654 
0.678150 0.806850 -0.078217 
0.688050 0.806850 -0.078823 
0.697950 0.806850 -0.079477 
0.707850 0.806850 -0.080184 
0.717750 0.806850 -0.080952 
0.727650 0.806850 -0.081790 
0.737550 0.806850 -0.082708 
0.747450 0.806850 -0.083717 
0.757350 0.806850 -0.084833 
0.767250 0.806850 -0.086074 
0.777150 0.806850 -0.087462 
0.787050 0.806850 -0.089025 
0.796950 0.806850 -0.090800 
0.806850 0.806850 -0.092831 
0.816750 0.806850 -0.095180 
0.826650 0.806850 -0.097928 
0.836550 0.806850 -0.101183 
0.846450 0.806850 -0.105098 
0.856350 0.806850 -0.109879 
0.866250 0.806850 -0.115783 
0.876150 0.806850 -0.117103 
0.886050 0.806850 -0.116637 
0.895950 0.806850 -0.116300 
0.905850 0.806850 0.000000 
0.915750 0.806850 0.000000 
0.925650 0.806850 0.000000 
0.935550 0.806850 0.000000 
0.945450 0.806850 0.000000 
0.955350 0.806850 0.000000 
0.965250 0.806850 0.000000 
0.975150 0.806850 0.000000 
0.985050 0.806850 0.000000 

0.004950 0.816750 -0.065491 
0.014850 0.816750 -0.065492 
0.024750 0.816750 -0.065496 
0.034650 0.816750 -0.065502 
0.044550 0.816750 -0.065510 
0.054450 0.816750 -0.065521 
0.064350 0.816750 -0.065535 
0.074250 0.816750 -0.065550 
0.084150 0.816750 -0.065569 
0.094050 0.816750 -0.065589 
0.103950 0.816750 -0.065612 
0.113850 0.816750 -0.065638 
0.123750 0.816750 -0.065666 
0.133650 0.816750 -0.065697 
0.143550 0.816750 -0.065731 
0.153450 0.816750 -0.065767 
0.163350 0.816750 -0.065805 
0.173250 0.816750 -0.065847 
0.183150 0.816750 -0.065891 
0.193050 0.816750 -0.065938 
0.202950 0.816750 -0.065988 
0.212850 0.816750 -0.066041 
0.222750 0.816750 -0.066096 
0.232650 0.816750 -0.066155 
0.242550 0.816750 -0.066217 
0.252450 0.816750 -0.066281 
0.262350 0.816750 -0.066349 
0.272250 0.816750 -0.066421 
0.282150 0.816750 -0.066495 
0.292050 0.816750 -0.066574 
0.301950 0.816750 -0.066655 
0.311850 0.816750 -0.066741 
0.321750 0.816750 -0.066830 
0.331650 0.816750 -0.066923 
0.341550 0.816750 -0.067020 
0.351450 0.816750 -0.067121 
0.361350 0.816750 -0.067227 
0.371250 0.816750 -0.067337 
0.381150 0.816750 -0.067451 
0.391050 0.816750 -0.067570 
0.400950 0.816750 -0.067695 
0.410850 0.816750 -0.067824 
0.420750 0.816750 -0.067959 
0.430650 0.816750 -0.068100 
0.440550 0.816750 -0.068246 
0.450450 0.816750 -0.068399 
0.460350 0.816750 -0.068558 
0.470250 0.816750 -0.068724 
0.480150 0.816750 -0.068898 
0.490050 0.816750 -0.069079 
0.499950 0.816750 -0.069268 
0.509850 0.816750 -0.069465 
0.519750 0.816750 -0.069672 
0.529650 0.816750 -0.069888 
0.539550 0.816750 -0.070114 
0.549450 0.816750 -0.070352 
0.559350 0.816750 -0.070601 
0.569250 0.816750 -0.070862 
0.579150 0.816750 -0.071138 
0.589050 0.816750 -0.071428 
0.598950 0.816750 -0.071733 
0.608850 0.816750 -0.072056 
0.618750 0.816750 -0.072398 
0.628650 0.816750 -0.072759 
0.638550 0.816750 -0.073144 
0.648450 0.816750 -0.073552 
0.658350 0.816750 -0.073988 
0.668250 0.816750 -0.074454 
0.678150 0.816750 -0.074953 
0.688050 0.816750 -0.075489 
0.697950 0.816750 -0.076067 
0.707850 0.816750 -0.076692 
0.717750 0.816750 -0.077370 
0.727650 0.816750 -0.078108 
0.737550 0.816750 -0.078916 
0.747450 0.816750 -0.079804 
0.757350 0.816750 -0.080783 
0.767250 0.816750 -0.081871 
0.777150 0.816750 -0.083086 
0.787050 0.816750 -0.084451 
0.796950 0.816750 -0.085997 
0.806850 0.816750 -0.087762 
0.816750 0.816750 -0.089796 
0.826650 0.816750 -0.092166 
0.836550 0.816750 -0.094962 
0.846450 0.816750 -0.098304 
0.856350 0.816750 -0.102356 
0.866250 0.816750 -0.107324 
0.876150 0.816750 -0.108995 
0.886050 0.816750 -0.109129 
0.895950 0.816750 -0.109248 
0.905850 0.816750 0.000000 
0.915750 0.816750 0.000000 
0.925650 0.816750 0.000000 
0.935550 0.816750 0.000000 
0.945450 0.816750 0.000000 
0.955350 0.816750 0.000000 
0.965250 0.816750 0.000000 
0.975150 0.816750 0.000000 
0.985050 0.816750 0.000000 

0.004950 0.826650 -0.063196 
0.014850 0.826650 -0.063197 
0.024750 0.826650 -0.063200 
0.034650 0.826650 -0.063206 
0.044550 0.826650 -0.063213 
0.054450 0.826650 -0.063223 
0.064350 0.826650 -0.063235 
0.074250 0.826650 -0.063249 
0.084150 0.826650 -0.063266 
0.094050 0.826650 -0.063284 
0.103950 0.826650 -0.063305 
0.113850 0.826650 -0.063328 
0.123750 0.826650 -0.063354 
0.133650 0.826650 -0.063382 
0.143550 0.826650 -0.063412 
0.153450 0.826650 -0.063444 
0.163350 0.826650 -0.063479 
0.173250 0.826650 -0.063516 
0.183150 0.826650 -0.063556 
0.193050 0.826650 -0.063598 
0.202950 0.826650 -0.063643 
0.212850 0.826650 -0.063691 
0.222750 0.826650 -0.063741 
0.232650 0.826650 -0.063793 
0.242550 0.826650 -0.063849 
0.252450 0.826650 -0.063907 
0.262350 0.826650 -0.063968 
0.272250 0.826650 -0.064032 
0.282150 0.826650 -0.064100 
0.292050 0.826650 -0.064170 
0.301950 0.826650 -0.064243 
0.311850 0.826650 -0.064320 
0.321750 0.826650 -0.064400 
0.331650 0.826650 -0.064483 
0.341550 0.826650 -0.064570 
0.351450 0.826650 -0.064661 
0.361350 0.826650 -0.064756 
0.371250 0.826650 -0.064854 
0.381150 0.826650 -0.064957 
0.391050 0.826650 -0.065064 
0.400950 0.826650 -0.065175 
0.410850 0.826650 -0.065291 
0.420750 0.826650 -0.065412 
0.430650 0.826650 -0.065537 
0.440550 0.826650 -0.065668 
0.450450 0.826650 -0.065805 
0.460350 0.826650 -0.065947 
0.470250 0.826650 -0.066095 
0.480150 0.826650 -0.066250 
0.490050 0.826650 -0.066411 
0.499950 0.826650 -0.066580 
0.509850 0.826650 -0.066756 
0.519750 0.826650 -0.066940 
0.529650 0.826650 -0.067132 
0.539550 0.826650 -0.067334 
0.549450 0.826650 -0.067545 
0.559350 0.826650 -0.067766 
0.569250 0.826650 -0.067999 
0.579150 0.826650 -0.068243 
0.589050 0.826650 -0.068500 
0.598950 0.826650 -0.068771 
0.608850 0.826650 -0.069057 
0.618750 0.826650 -0.069360 
0.628650 0.826650 -0.069680 
0.638550 0.826650 -0.070019 
0.648450 0.826650 -0.070380 
0.658350 0.826650 -0.070765 
0.668250 0.826650 -0.071176 
0.678150 0.826650 -0.071615 
0.688050 0.826650 -0.072088 
0.697950 0.826650 -0.072596 
0.707850 0.826650 -0.073145 
0.717750 0.826650 -0.073740 
0.727650 0.826650 -0.074388 
0.737550 0.826650 -0.075095 
0.747450 0.826650 -0.075871 
0.757350 0.826650 -0.076726 
0.767250 0.826650 -0.077675 
0.777150 0.826650 -0.078732 
0.787050 0.826650 -0.079917 
0.796950 0.826650 -0.081257 
0.806850 0.826650 -0.082782 
0.816750 0.826650 -0.084534 
0.826650 0.826650 -0.086568 
0.836550 0.826650 -0.088954 
0.846450 0.826650 -0.091791 
0.856350 0.826650 -0.095207 
0.866250 0.826650 -0.099357 
0.876150 0.826650 -0.101134 
0.886050 0.826650 -0.102322 
0.895950 0.826650 -0.102925 
0.905850 0.826650 -0.103524 
0.915750 0.826650 0.000000 
0.925650 0.826650 0.000000 
0.935550 0.826650 0.000000 
0.945450 0.826650 0.000000 
0.955350 0.826650 0.000000 
0.965250 0.826650 0.000000 
0.975150 0.826650 0.000000 
0.985050 0.826650 0.000000 

0.004950 0.836550 -0.060752 
0.014850 0.836550 -0.060753 
0.024750 0.836550 -0.060756 
0.034650 0.836550 -0.060761 
0.044550 0.836550 -0.060768 
0.054450 0.836550 -0.060777 
0.064350 0.836550 -0.060787 
0.074250 0.836550 -0.060800 
0.084150 0.836550 -0.060815 
0.094050 0.836550 -0.060832 
0.103950 0.836550 -0.060850 
0.113850 0.836550 -0.060871 
0.123750 0.836550 -0.060894 
0.133650 0.836550 -0.060919 
0.143550 0.836550 -0.060946 
0.153450 0.836550 -0.060975 
0.163350 0.836550 -0.061006 
0.173250 0.836550 -0.061040 
0.183150 0.836550 -0.061075 
0.193050 0.836550 -0.061113 
0.202950 0.836550 -0.061153 
0.212850 0.836550 -0.061196 
0.222750 0.836550 -0.061241 
0.232650 0.836550 -0.061288 
0.242550 0.836550 -0.061337 
0.252450 0.836550 -0.061390 
0.262350 0.836550 -0.061444 
0.272250 0.836550 -0.061502 
